date,region,region_name,state,lat,lon,solar_mwh,demand_mwh,coal_mwh
2022-10-17,NER,NE India,Assam,26.2,92.93,830.0,55000.0,13000.0
2022-10-17,NR,North India,Rajasthan,26.91,74.22,118080.0,1068000.0,612000.0
2022-10-17,SR,South India,Tamil Nadu,11.12,78.66,91250.0,870000.0,442000.0
2022-10-17,WR,West India,Gujarat,23.02,72.57,51600.0,1219000.0,1047000.0
2022-10-18,ER,East India,Odisha,20.95,85.09,4880.0,505000.0,569000.0
2022-10-18,NER,NE India,Assam,26.2,92.93,770.0,56000.0,13000.0
2022-10-18,NR,North India,Rajasthan,26.91,74.22,114550.0,1076000.0,631000.0
2022-10-18,SR,South India,Tamil Nadu,11.12,78.66,96800.0,901000.0,459000.0
2022-10-18,WR,West India,Gujarat,23.02,72.57,49520.0,1238000.0,1059000.0
2022-10-19,ER,East India,Odisha,20.95,85.09,5030.0,498000.0,565000.0
2022-10-19,NER,NE India,Assam,26.2,92.93,870.0,56000.0,12000.0
2022-10-19,NR,North India,Rajasthan,26.91,74.22,114640.0,1078000.0,631000.0
2022-10-19,SR,South India,Tamil Nadu,11.12,78.66,95010.0,910000.0,471000.0
2022-10-19,WR,West India,Gujarat,23.02,72.57,55360.0,1241000.0,1059000.0
2022-10-20,ER,East India,Odisha,20.95,85.09,5130.0,490000.0,544000.0
2022-10-20,NER,NE India,Assam,26.2,92.93,920.0,55000.0,12000.0
2022-10-20,NR,North India,Rajasthan,26.91,74.22,113600.0,1078000.0,631000.0
2022-10-20,SR,South India,Tamil Nadu,11.12,78.66,96830.0,903000.0,469000.0
2022-10-20,WR,West India,Gujarat,23.02,72.57,48150.0,1247000.0,1089000.0
2022-10-21,ER,East India,Odisha,20.95,85.09,5050.0,484000.0,545000.0
2022-10-21,NER,NE India,Assam,26.2,92.93,950.0,55000.0,12000.0
2022-10-21,NR,North India,Rajasthan,26.91,74.22,110010.0,1084000.0,641000.0
2022-10-21,SR,South India,Tamil Nadu,11.12,78.66,94350.0,899000.0,484000.0
2022-10-21,WR,West India,Gujarat,23.02,72.57,48170.0,1233000.0,1050000.0
2022-10-22,ER,East India,Odisha,20.95,85.09,5680.0,488000.0,545000.0
2022-10-22,NER,NE India,Assam,26.2,92.93,940.0,54000.0,12000.0
2022-10-22,NR,North India,Rajasthan,26.91,74.22,110680.0,1078000.0,622000.0
2022-10-22,SR,South India,Tamil Nadu,11.12,78.66,107140.0,875000.0,463000.0
2022-10-22,WR,West India,Gujarat,23.02,72.57,52250.0,1190000.0,1006000.0
2022-10-23,ER,East India,Odisha,20.95,85.09,6110.0,482000.0,530000.0
2022-10-23,NER,NE India,Assam,26.2,92.93,500.0,51000.0,11000.0
2022-10-23,NR,North India,Rajasthan,26.91,74.22,111850.0,1011000.0,568000.0
2022-10-23,SR,South India,Tamil Nadu,11.12,78.66,116440.0,816000.0,398000.0
2022-10-23,WR,West India,Gujarat,23.02,72.57,53530.0,1110000.0,944000.0
2022-10-24,ER,East India,Odisha,20.95,85.09,5850.0,463000.0,468000.0
2022-10-24,NER,NE India,Assam,26.2,92.93,160.0,39000.0,10000.0
2022-10-24,NR,North India,Rajasthan,26.91,74.22,112570.0,918000.0,514000.0
2022-10-24,SR,South India,Tamil Nadu,11.12,78.66,109140.0,773000.0,346000.0
2022-10-24,WR,West India,Gujarat,23.02,72.57,54130.0,1002000.0,860000.0
2022-10-25,ER,East India,Odisha,20.95,85.09,5570.0,459000.0,428000.0
2022-10-25,NER,NE India,Assam,26.2,92.93,220.0,34000.0,9000.0
2022-10-25,NR,North India,Rajasthan,26.91,74.22,111000.0,845000.0,470000.0
2022-10-25,SR,South India,Tamil Nadu,11.12,78.66,121100.0,824000.0,340000.0
2022-10-25,WR,West India,Gujarat,23.02,72.57,54580.0,967000.0,832000.0
2022-10-26,ER,East India,Odisha,20.95,85.09,5630.0,475000.0,468000.0
2022-10-26,NER,NE India,Assam,26.2,92.93,460.0,43000.0,8000.0
2022-10-26,NR,North India,Rajasthan,26.91,74.22,110730.0,911000.0,519000.0
2022-10-26,SR,South India,Tamil Nadu,11.12,78.66,117810.0,895000.0,409000.0
2022-10-26,WR,West India,Gujarat,23.02,72.57,54500.0,991000.0,894000.0
2022-10-27,ER,East India,Odisha,20.95,85.09,5230.0,460000.0,503000.0
2022-10-27,NER,NE India,Assam,26.2,92.93,720.0,46000.0,13000.0
2022-10-27,NR,North India,Rajasthan,26.91,74.22,108240.0,975000.0,570000.0
2022-10-27,SR,South India,Tamil Nadu,11.12,78.66,106480.0,931000.0,457000.0
2022-10-27,WR,West India,Gujarat,23.02,72.57,52110.0,1099000.0,971000.0
2022-10-28,ER,East India,Odisha,20.95,85.09,4690.0,449000.0,539000.0
2022-10-28,NER,NE India,Assam,26.2,92.93,820.0,48000.0,13000.0
2022-10-28,NR,North India,Rajasthan,26.91,74.22,107320.0,1016000.0,608000.0
2022-10-28,SR,South India,Tamil Nadu,11.12,78.66,93690.0,955000.0,474000.0
2022-10-28,WR,West India,Gujarat,23.02,72.57,53630.0,1124000.0,1007000.0
2022-10-29,ER,East India,Odisha,20.95,85.09,5380.0,441000.0,536000.0
2022-10-29,NER,NE India,Assam,26.2,92.93,950.0,49000.0,13000.0
2022-10-29,NR,North India,Rajasthan,26.91,74.22,104550.0,1020000.0,606000.0
2022-10-29,SR,South India,Tamil Nadu,11.12,78.66,100480.0,935000.0,448000.0
2022-10-29,WR,West India,Gujarat,23.02,72.57,49440.0,1152000.0,1032000.0
2022-10-30,ER,East India,Odisha,20.95,85.09,5610.0,425000.0,513000.0
2022-10-30,NER,NE India,Assam,26.2,92.93,930.0,48000.0,8000.0
2022-10-30,NR,North India,Rajasthan,26.91,74.22,110440.0,983000.0,591000.0
2022-10-30,SR,South India,Tamil Nadu,11.12,78.66,85190.0,819000.0,416000.0
2022-10-30,WR,West India,Gujarat,23.02,72.57,51700.0,1152000.0,1019000.0
2022-10-31,ER,East India,Odisha,20.95,85.09,5020.0,431000.0,514000.0
2022-10-31,NER,NE India,Assam,26.2,92.93,900.0,47000.0,10000.0
2022-10-31,NR,North India,Rajasthan,26.91,74.22,110050.0,1021000.0,618000.0
2022-10-31,SR,South India,Tamil Nadu,11.12,78.66,114230.0,931000.0,474000.0
2022-10-31,WR,West India,Gujarat,23.02,72.57,49570.0,1198000.0,1061000.0
2022-11-01,ER,East India,Odisha,20.95,85.09,4920.0,449000.0,548000.0
2022-11-01,NER,NE India,Assam,26.2,92.93,930.0,50000.0,14000.0
2022-11-01,NR,North India,Rajasthan,26.91,74.22,109470.0,1027000.0,626000.0
2022-11-01,SR,South India,Tamil Nadu,11.12,78.66,63360.0,908000.0,480000.0
2022-11-01,WR,West India,Gujarat,23.02,72.57,50290.0,1213000.0,1096000.0
2022-11-02,ER,East India,Odisha,20.95,85.09,4890.0,451000.0,564000.0
2022-11-02,NER,NE India,Assam,26.2,92.93,870.0,51000.0,15000.0
2022-11-02,NR,North India,Rajasthan,26.91,74.22,103220.0,1039000.0,616000.0
2022-11-02,SR,South India,Tamil Nadu,11.12,78.66,69010.0,903000.0,476000.0
2022-11-02,WR,West India,Gujarat,23.02,72.57,51800.0,1243000.0,1125000.0
2022-11-03,ER,East India,Odisha,20.95,85.09,4780.0,441000.0,568000.0
2022-11-03,NER,NE India,Assam,26.2,92.93,730.0,50000.0,15000.0
2022-11-03,NR,North India,Rajasthan,26.91,74.22,104510.0,1041000.0,623000.0
2022-11-03,SR,South India,Tamil Nadu,11.12,78.66,77560.0,904000.0,477000.0
2022-11-03,WR,West India,Gujarat,23.02,72.57,53590.0,1264000.0,1144000.0
2022-11-04,ER,East India,Odisha,20.95,85.09,5130.0,438000.0,560000.0
2022-11-04,NER,NE India,Assam,26.2,92.93,790.0,50000.0,15000.0
2022-11-04,NR,North India,Rajasthan,26.91,74.22,106180.0,1053000.0,619000.0
2022-11-04,SR,South India,Tamil Nadu,11.12,78.66,93870.0,917000.0,481000.0
2022-11-04,WR,West India,Gujarat,23.02,72.57,52130.0,1285000.0,1146000.0
2022-11-05,ER,East India,Odisha,20.95,85.09,5010.0,440000.0,561000.0
2022-11-05,NER,NE India,Assam,26.2,92.93,860.0,50000.0,10000.0
2022-11-05,NR,North India,Rajasthan,26.91,74.22,108670.0,1044000.0,614000.0
2022-11-05,SR,South India,Tamil Nadu,11.12,78.66,102870.0,907000.0,476000.0
2022-11-05,WR,West India,Gujarat,23.02,72.57,51680.0,1303000.0,1153000.0
2022-11-06,ER,East India,Odisha,20.95,85.09,4870.0,422000.0,562000.0
2022-11-06,NER,NE India,Assam,26.2,92.93,850.0,47000.0,10000.0
2022-11-06,NR,North India,Rajasthan,26.91,74.22,88020.0,994000.0,589000.0
2022-11-06,SR,South India,Tamil Nadu,11.12,78.66,95160.0,853000.0,449000.0
2022-11-06,WR,West India,Gujarat,23.02,72.57,49410.0,1283000.0,1153000.0
2022-11-07,ER,East India,Odisha,20.95,85.09,5050.0,434000.0,578000.0
2022-11-07,NER,NE India,Assam,26.2,92.93,800.0,47000.0,11000.0
2022-11-07,NR,North India,Rajasthan,26.91,74.22,88900.0,1034000.0,609000.0
2022-11-07,SR,South India,Tamil Nadu,11.12,78.66,118000.0,916000.0,478000.0
2022-11-07,WR,West India,Gujarat,23.02,72.57,47830.0,1324000.0,1212000.0
2022-11-08,ER,East India,Odisha,20.95,85.09,5230.0,431000.0,575000.0
2022-11-08,NER,NE India,Assam,26.2,92.93,810.0,48000.0,12000.0
2022-11-08,NR,North India,Rajasthan,26.91,74.22,80430.0,1033000.0,626000.0
2022-11-08,SR,South India,Tamil Nadu,11.12,78.66,110040.0,941000.0,488000.0
2022-11-08,WR,West India,Gujarat,23.02,72.57,47840.0,1349000.0,1251000.0
2022-11-09,ER,East India,Odisha,20.95,85.09,4950.0,427000.0,575000.0
2022-11-09,NER,NE India,Assam,26.2,92.93,880.0,48000.0,11000.0
2022-11-09,NR,North India,Rajasthan,26.91,74.22,87550.0,1042000.0,625000.0
2022-11-09,SR,South India,Tamil Nadu,11.12,78.66,108490.0,951000.0,497000.0
2022-11-09,WR,West India,Gujarat,23.02,72.57,48120.0,1354000.0,1265000.0
2022-11-10,ER,East India,Odisha,20.95,85.09,5080.0,423000.0,566000.0
2022-11-10,NER,NE India,Assam,26.2,92.93,870.0,48000.0,9000.0
2022-11-10,NR,North India,Rajasthan,26.91,74.22,94600.0,1052000.0,636000.0
2022-11-10,SR,South India,Tamil Nadu,11.12,78.66,99020.0,947000.0,478000.0
2022-11-10,WR,West India,Gujarat,23.02,72.57,48480.0,1361000.0,1249000.0
2022-11-11,ER,East India,Odisha,20.95,85.09,5100.0,417000.0,557000.0
2022-11-11,NER,NE India,Assam,26.2,92.93,860.0,47000.0,10000.0
2022-11-11,NR,North India,Rajasthan,26.91,74.22,87720.0,1049000.0,651000.0
2022-11-11,SR,South India,Tamil Nadu,11.12,78.66,73510.0,917000.0,482000.0
2022-11-11,WR,West India,Gujarat,23.02,72.57,48670.0,1361000.0,1216000.0
2022-11-12,ER,East India,Odisha,20.95,85.09,5260.0,413000.0,544000.0
2022-11-12,NER,NE India,Assam,26.2,92.93,790.0,48000.0,7000.0
2022-11-12,NR,North India,Rajasthan,26.91,74.22,98800.0,1023000.0,645000.0
2022-11-12,SR,South India,Tamil Nadu,11.12,78.66,69790.0,868000.0,455000.0
2022-11-12,WR,West India,Gujarat,23.02,72.57,47460.0,1362000.0,1210000.0
2022-11-13,ER,East India,Odisha,20.95,85.09,5080.0,390000.0,531000.0
2022-11-13,NER,NE India,Assam,26.2,92.93,810.0,45000.0,4000.0
2022-11-13,NR,North India,Rajasthan,26.91,74.22,103190.0,976000.0,609000.0
2022-11-13,SR,South India,Tamil Nadu,11.12,78.66,76730.0,815000.0,425000.0
2022-11-13,WR,West India,Gujarat,23.02,72.57,48990.0,1324000.0,1186000.0
2022-11-14,ER,East India,Odisha,20.95,85.09,5190.0,394000.0,551000.0
2022-11-14,NER,NE India,Assam,26.2,92.93,870.0,45000.0,5000.0
2022-11-14,NR,North India,Rajasthan,26.91,74.22,96150.0,1011000.0,629000.0
2022-11-14,SR,South India,Tamil Nadu,11.12,78.66,80780.0,889000.0,454000.0
2022-11-14,WR,West India,Gujarat,23.02,72.57,48360.0,1359000.0,1225000.0
2022-11-15,ER,East India,Odisha,20.95,85.09,4850.0,392000.0,569000.0
2022-11-15,NER,NE India,Assam,26.2,92.93,830.0,46000.0,6000.0
2022-11-15,NR,North India,Rajasthan,26.91,74.22,89710.0,1032000.0,646000.0
2022-11-15,SR,South India,Tamil Nadu,11.12,78.66,96860.0,917000.0,476000.0
2022-11-15,WR,West India,Gujarat,23.02,72.57,49110.0,1380000.0,1239000.0
2022-11-16,ER,East India,Odisha,20.95,85.09,5390.0,396000.0,579000.0
2022-11-16,NER,NE India,Assam,26.2,92.93,840.0,46000.0,11000.0
2022-11-16,NR,North India,Rajasthan,26.91,74.22,101020.0,1040000.0,658000.0
2022-11-16,SR,South India,Tamil Nadu,11.12,78.66,106710.0,929000.0,486000.0
2022-11-16,WR,West India,Gujarat,23.02,72.57,50640.0,1377000.0,1242000.0
2022-11-17,ER,East India,Odisha,20.95,85.09,5190.0,394000.0,585000.0
2022-11-17,NER,NE India,Assam,26.2,92.93,810.0,47000.0,11000.0
2022-11-17,NR,North India,Rajasthan,26.91,74.22,103690.0,1044000.0,649000.0
2022-11-17,SR,South India,Tamil Nadu,11.12,78.66,113700.0,934000.0,473000.0
2022-11-17,WR,West India,Gujarat,23.02,72.57,51160.0,1374000.0,1249000.0
2022-11-18,ER,East India,Odisha,20.95,85.09,5040.0,393000.0,577000.0
2022-11-18,NER,NE India,Assam,26.2,92.93,870.0,46000.0,11000.0
2022-11-18,NR,North India,Rajasthan,26.91,74.22,98600.0,1049000.0,611000.0
2022-11-18,SR,South India,Tamil Nadu,11.12,78.66,110260.0,946000.0,477000.0
2022-11-18,WR,West India,Gujarat,23.02,72.57,52960.0,1371000.0,1258000.0
2022-11-19,ER,East India,Odisha,20.95,85.09,5050.0,393000.0,568000.0
2022-11-19,NER,NE India,Assam,26.2,92.93,860.0,46000.0,10000.0
2022-11-19,NR,North India,Rajasthan,26.91,74.22,105120.0,1046000.0,654000.0
2022-11-19,SR,South India,Tamil Nadu,11.12,78.66,108360.0,924000.0,479000.0
2022-11-19,WR,West India,Gujarat,23.02,72.57,53670.0,1356000.0,1240000.0
2022-11-20,ER,East India,Odisha,20.95,85.09,4880.0,381000.0,547000.0
2022-11-20,NER,NE India,Assam,26.2,92.93,850.0,44000.0,10000.0
2022-11-20,NR,North India,Rajasthan,26.91,74.22,101230.0,1010000.0,623000.0
2022-11-20,SR,South India,Tamil Nadu,11.12,78.66,107600.0,868000.0,460000.0
2022-11-20,WR,West India,Gujarat,23.02,72.57,52540.0,1319000.0,1192000.0
2022-11-21,ER,East India,Odisha,20.95,85.09,4880.0,392000.0,569000.0
2022-11-21,NER,NE India,Assam,26.2,92.93,850.0,46000.0,10000.0
2022-11-21,NR,North India,Rajasthan,26.91,74.22,105000.0,1044000.0,624000.0
2022-11-21,SR,South India,Tamil Nadu,11.12,78.66,80010.0,918000.0,495000.0
2022-11-21,WR,West India,Gujarat,23.02,72.57,51300.0,1350000.0,1244000.0
2022-11-22,ER,East India,Odisha,20.95,85.09,5090.0,398000.0,576000.0
2022-11-22,NER,NE India,Assam,26.2,92.93,870.0,46000.0,11000.0
2022-11-22,NR,North India,Rajasthan,26.91,74.22,105160.0,1059000.0,644000.0
2022-11-22,SR,South India,Tamil Nadu,11.12,78.66,80730.0,934000.0,503000.0
2022-11-22,WR,West India,Gujarat,23.02,72.57,51630.0,1366000.0,1271000.0
2022-11-23,ER,East India,Odisha,20.95,85.09,5210.0,404000.0,567000.0
2022-11-23,NER,NE India,Assam,26.2,92.93,880.0,46000.0,11000.0
2022-11-23,NR,North India,Rajasthan,26.91,74.22,107900.0,1061000.0,660000.0
2022-11-23,SR,South India,Tamil Nadu,11.12,78.66,75450.0,937000.0,506000.0
2022-11-23,WR,West India,Gujarat,23.02,72.57,52780.0,1373000.0,1255000.0
2022-11-24,ER,East India,Odisha,20.95,85.09,5540.0,400000.0,568000.0
2022-11-24,NER,NE India,Assam,26.2,92.93,880.0,47000.0,11000.0
2022-11-24,NR,North India,Rajasthan,26.91,74.22,111690.0,1072000.0,647000.0
2022-11-24,SR,South India,Tamil Nadu,11.12,78.66,89560.0,938000.0,511000.0
2022-11-24,WR,West India,Gujarat,23.02,72.57,53020.0,1386000.0,1290000.0
2022-11-25,ER,East India,Odisha,20.95,85.09,5640.0,402000.0,576000.0
2022-11-25,NER,NE India,Assam,26.2,92.93,870.0,46000.0,11000.0
2022-11-25,NR,North India,Rajasthan,26.91,74.22,107390.0,1082000.0,652000.0
2022-11-25,SR,South India,Tamil Nadu,11.12,78.66,101600.0,960000.0,508000.0
2022-11-25,WR,West India,Gujarat,23.02,72.57,52780.0,1388000.0,1294000.0
2022-11-26,ER,East India,Odisha,20.95,85.09,4960.0,402000.0,564000.0
2022-11-26,NER,NE India,Assam,26.2,92.93,890.0,47000.0,10000.0
2022-11-26,NR,North India,Rajasthan,26.91,74.22,106930.0,1065000.0,664000.0
2022-11-26,SR,South India,Tamil Nadu,11.12,78.66,100700.0,957000.0,508000.0
2022-11-26,WR,West India,Gujarat,23.02,72.57,52340.0,1386000.0,1293000.0
2022-11-27,ER,East India,Odisha,20.95,85.09,5080.0,389000.0,562000.0
2022-11-27,NER,NE India,Assam,26.2,92.93,890.0,44000.0,10000.0
2022-11-27,NR,North India,Rajasthan,26.91,74.22,104370.0,1034000.0,659000.0
2022-11-27,SR,South India,Tamil Nadu,11.12,78.66,92900.0,895000.0,492000.0
2022-11-27,WR,West India,Gujarat,23.02,72.57,52780.0,1354000.0,1247000.0
2022-11-28,ER,East India,Odisha,20.95,85.09,5080.0,390000.0,566000.0
2022-11-28,NER,NE India,Assam,26.2,92.93,1030.0,45000.0,11000.0
2022-11-28,NR,North India,Rajasthan,26.91,74.22,104490.0,1058000.0,671000.0
2022-11-28,SR,South India,Tamil Nadu,11.12,78.66,87930.0,948000.0,511000.0
2022-11-28,WR,West India,Gujarat,23.02,72.57,51640.0,1379000.0,1292000.0
2022-11-29,ER,East India,Odisha,20.95,85.09,4700.0,390000.0,557000.0
2022-11-29,NER,NE India,Assam,26.2,92.93,880.0,46000.0,11000.0
2022-11-29,NR,North India,Rajasthan,26.91,74.22,98590.0,1074000.0,680000.0
2022-11-29,SR,South India,Tamil Nadu,11.12,78.66,96450.0,941000.0,514000.0
2022-11-29,WR,West India,Gujarat,23.02,72.57,50390.0,1387000.0,1291000.0
2022-11-30,ER,East India,Odisha,20.95,85.09,4960.0,396000.0,542000.0
2022-11-30,NER,NE India,Assam,26.2,92.93,830.0,47000.0,11000.0
2022-11-30,NR,North India,Rajasthan,26.91,74.22,100000.0,1076000.0,663000.0
2022-11-30,SR,South India,Tamil Nadu,11.12,78.66,110810.0,965000.0,515000.0
2022-11-30,WR,West India,Gujarat,23.02,72.57,49490.0,1381000.0,1300000.0
2022-12-01,ER,East India,Odisha,20.95,85.09,2080.0,383000.0,539000.0
2022-12-01,NER,NE India,Assam,26.2,92.93,810.0,47000.0,10000.0
2022-12-01,NR,North India,Rajasthan,26.91,74.22,101350.0,1061000.0,669000.0
2022-12-01,SR,South India,Tamil Nadu,11.12,78.66,90830.0,974000.0,519000.0
2022-12-01,WR,West India,Gujarat,23.02,72.57,48670.0,1361000.0,1284000.0
2022-12-02,ER,East India,Odisha,20.95,85.09,2110.0,385000.0,548000.0
2022-12-02,NER,NE India,Assam,26.2,92.93,780.0,46000.0,10000.0
2022-12-02,NR,North India,Rajasthan,26.91,74.22,98530.0,1064000.0,685000.0
2022-12-02,SR,South India,Tamil Nadu,11.12,78.66,85100.0,992000.0,511000.0
2022-12-02,WR,West India,Gujarat,23.02,72.57,46840.0,1378000.0,1341000.0
2022-12-03,ER,East India,Odisha,20.95,85.09,2400.0,386000.0,561000.0
2022-12-03,NER,NE India,Assam,26.2,92.93,840.0,46000.0,10000.0
2022-12-03,NR,North India,Rajasthan,26.91,74.22,92050.0,1061000.0,675000.0
2022-12-03,SR,South India,Tamil Nadu,11.12,78.66,94010.0,987000.0,503000.0
2022-12-03,WR,West India,Gujarat,23.02,72.57,44930.0,1391000.0,1321000.0
2022-12-04,ER,East India,Odisha,20.95,85.09,2090.0,386000.0,548000.0
2022-12-04,NER,NE India,Assam,26.2,92.93,820.0,44000.0,10000.0
2022-12-04,NR,North India,Rajasthan,26.91,74.22,94890.0,1031000.0,649000.0
2022-12-04,SR,South India,Tamil Nadu,11.12,78.66,100550.0,914000.0,473000.0
2022-12-04,WR,West India,Gujarat,23.02,72.57,45830.0,1365000.0,1268000.0
2022-12-05,ER,East India,Odisha,20.95,85.09,2200.0,392000.0,573000.0
2022-12-05,NER,NE India,Assam,26.2,92.93,840.0,45000.0,10000.0
2022-12-05,NR,North India,Rajasthan,26.91,74.22,93180.0,1060000.0,658000.0
2022-12-05,SR,South India,Tamil Nadu,11.12,78.66,99570.0,969000.0,498000.0
2022-12-05,WR,West India,Gujarat,23.02,72.57,46380.0,1378000.0,1265000.0
2022-12-06,ER,East India,Odisha,20.95,85.09,4780.0,393000.0,589000.0
2022-12-06,NER,NE India,Assam,26.2,92.93,820.0,45000.0,10000.0
2022-12-06,NR,North India,Rajasthan,26.91,74.22,99830.0,1086000.0,671000.0
2022-12-06,SR,South India,Tamil Nadu,11.12,78.66,95710.0,980000.0,525000.0
2022-12-06,WR,West India,Gujarat,23.02,72.57,46630.0,1400000.0,1265000.0
2022-12-07,ER,East India,Odisha,20.95,85.09,4570.0,394000.0,585000.0
2022-12-07,NER,NE India,Assam,26.2,92.93,810.0,46000.0,10000.0
2022-12-07,NR,North India,Rajasthan,26.91,74.22,102320.0,1092000.0,692000.0
2022-12-07,SR,South India,Tamil Nadu,11.12,78.66,76620.0,973000.0,530000.0
2022-12-07,WR,West India,Gujarat,23.02,72.57,46960.0,1400000.0,1286000.0
2022-12-08,ER,East India,Odisha,20.95,85.09,4680.0,388000.0,580000.0
2022-12-08,NER,NE India,Assam,26.2,92.93,750.0,46000.0,10000.0
2022-12-08,NR,North India,Rajasthan,26.91,74.22,100200.0,1087000.0,691000.0
2022-12-08,SR,South India,Tamil Nadu,11.12,78.66,87090.0,952000.0,515000.0
2022-12-08,WR,West India,Gujarat,23.02,72.57,50780.0,1391000.0,1287000.0
2022-12-09,ER,East India,Odisha,20.95,85.09,1980.0,391000.0,578000.0
2022-12-09,NER,NE India,Assam,26.2,92.93,820.0,47000.0,10000.0
2022-12-09,NR,North India,Rajasthan,26.91,74.22,104010.0,1105000.0,538000.0
2022-12-09,SR,South India,Tamil Nadu,11.12,78.66,55650.0,902000.0,484000.0
2022-12-09,WR,West India,Gujarat,23.02,72.57,54080.0,1363000.0,1270000.0
2022-12-10,ER,East India,Odisha,20.95,85.09,1350.0,393000.0,559000.0
2022-12-10,NER,NE India,Assam,26.2,92.93,810.0,47000.0,8000.0
2022-12-10,NR,North India,Rajasthan,26.91,74.22,101130.0,1092000.0,672000.0
2022-12-10,SR,South India,Tamil Nadu,11.12,78.66,43080.0,835000.0,442000.0
2022-12-10,WR,West India,Gujarat,23.02,72.57,50580.0,1361000.0,1231000.0
2022-12-11,ER,East India,Odisha,20.95,85.09,2190.0,389000.0,537000.0
2022-12-11,NER,NE India,Assam,26.2,92.93,780.0,44000.0,4000.0
2022-12-11,NR,North India,Rajasthan,26.91,74.22,101330.0,1057000.0,653000.0
2022-12-11,SR,South India,Tamil Nadu,11.12,78.66,50220.0,781000.0,441000.0
2022-12-11,WR,West India,Gujarat,23.02,72.57,46110.0,1338000.0,1198000.0
2022-12-12,ER,East India,Odisha,20.95,85.09,2090.0,393000.0,547000.0
2022-12-12,NER,NE India,Assam,26.2,92.93,740.0,45000.0,5000.0
2022-12-12,NR,North India,Rajasthan,26.91,74.22,104250.0,1086000.0,675000.0
2022-12-12,SR,South India,Tamil Nadu,11.12,78.66,54910.0,837000.0,494000.0
2022-12-12,WR,West India,Gujarat,23.02,72.57,40240.0,1385000.0,1255000.0
2022-12-13,ER,East India,Odisha,20.95,85.09,2140.0,396000.0,534000.0
2022-12-13,NER,NE India,Assam,26.2,92.93,740.0,45000.0,5000.0
2022-12-13,NR,North India,Rajasthan,26.91,74.22,104570.0,1108000.0,689000.0
2022-12-13,SR,South India,Tamil Nadu,11.12,78.66,71150.0,864000.0,505000.0
2022-12-13,WR,West India,Gujarat,23.02,72.57,37650.0,1403000.0,1250000.0
2022-12-14,ER,East India,Odisha,20.95,85.09,4940.0,401000.0,546000.0
2022-12-14,NER,NE India,Assam,26.2,92.93,700.0,46000.0,5000.0
2022-12-14,NR,North India,Rajasthan,26.91,74.22,107020.0,1115000.0,699000.0
2022-12-14,SR,South India,Tamil Nadu,11.12,78.66,90980.0,889000.0,521000.0
2022-12-14,WR,West India,Gujarat,23.02,72.57,40190.0,1403000.0,1267000.0
2022-12-15,ER,East India,Odisha,20.95,85.09,4770.0,398000.0,561000.0
2022-12-15,NER,NE India,Assam,26.2,92.93,610.0,46000.0,10000.0
2022-12-15,NR,North India,Rajasthan,26.91,74.22,108770.0,1104000.0,707000.0
2022-12-15,SR,South India,Tamil Nadu,11.12,78.66,118270.0,908000.0,525000.0
2022-12-15,WR,West India,Gujarat,23.02,72.57,43350.0,1400000.0,1282000.0
2022-12-16,ER,East India,Odisha,20.95,85.09,5040.0,401000.0,578000.0
2022-12-16,NER,NE India,Assam,26.2,92.93,560.0,46000.0,9000.0
2022-12-16,NR,North India,Rajasthan,26.91,74.22,109720.0,1103000.0,721000.0
2022-12-16,SR,South India,Tamil Nadu,11.12,78.66,122320.0,935000.0,544000.0
2022-12-16,WR,West India,Gujarat,23.02,72.57,45840.0,1417000.0,1300000.0
2022-12-17,ER,East India,Odisha,20.95,85.09,5100.0,401000.0,593000.0
2022-12-17,NER,NE India,Assam,26.2,92.93,690.0,46000.0,10000.0
2022-12-17,NR,North India,Rajasthan,26.91,74.22,109450.0,1112000.0,727000.0
2022-12-17,SR,South India,Tamil Nadu,11.12,78.66,103590.0,941000.0,501000.0
2022-12-17,WR,West India,Gujarat,23.02,72.57,49880.0,1436000.0,1295000.0
2022-12-18,ER,East India,Odisha,20.95,85.09,5220.0,399000.0,579000.0
2022-12-18,NER,NE India,Assam,26.2,92.93,740.0,44000.0,9000.0
2022-12-18,NR,North India,Rajasthan,26.91,74.22,107930.0,1091000.0,698000.0
2022-12-18,SR,South India,Tamil Nadu,11.12,78.66,97720.0,891000.0,500000.0
2022-12-18,WR,West India,Gujarat,23.02,72.57,53170.0,1388000.0,1274000.0
2022-12-19,ER,East India,Odisha,20.95,85.09,2240.0,402000.0,615000.0
2022-12-19,NER,NE India,Assam,26.2,92.93,770.0,45000.0,11000.0
2022-12-19,NR,North India,Rajasthan,26.91,74.22,92430.0,1097000.0,718000.0
2022-12-19,SR,South India,Tamil Nadu,11.12,78.66,103350.0,957000.0,571000.0
2022-12-19,WR,West India,Gujarat,23.02,72.57,53780.0,1408000.0,1389000.0
2022-12-20,ER,East India,Odisha,20.95,85.09,2400.0,404000.0,623000.0
2022-12-20,NER,NE India,Assam,26.2,92.93,700.0,45000.0,15000.0
2022-12-20,NR,North India,Rajasthan,26.91,74.22,84550.0,1089000.0,706000.0
2022-12-20,SR,South India,Tamil Nadu,11.12,78.66,107240.0,982000.0,571000.0
2022-12-20,WR,West India,Gujarat,23.02,72.57,52170.0,1447000.0,1425000.0
2022-12-21,ER,East India,Odisha,20.95,85.09,2020.0,401000.0,618000.0
2022-12-21,NER,NE India,Assam,26.2,92.93,700.0,46000.0,15000.0
